Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI(4),RSI(14),rendement(4),rendement(14),MACD,ATR(14),ATR(4),SMA(20),SMA(50),Ratio[SMA(20)/SMA(50)],Volume_norm(20),decision,ticker
2020-02-21 00:00:00-05:00,24.379507,24.430395,23.690220,23.926149,4403144,0.000000,0.000000,0.319434,0.515468,-0.021937,0.060488,0.321325,0.625076,0.613155,23.668475,23.390724,1.011874,5549822.050000,-6.039097,DELL
2020-02-27 00:00:00-05:00,20.599987,21.067223,19.845934,20.151257,11049984,0.000000,0.000000,0.045871,0.260352,-0.157773,-0.175781,-0.448324,0.827531,1.128296,23.396923,23.299128,1.004197,6292873.550000,-0.100626,DELL
2020-03-04 00:00:00-05:00,19.656263,20.067986,19.054871,20.067986,6008377,0.000000,0.000000,0.435255,0.355205,-0.004132,-0.186116,-1.022594,0.961568,1.223525,22.694914,23.009534,0.986327,7372844.450000,-2.039857,DELL
2020-03-10 00:00:00-04:00,17.440368,18.217552,16.422628,18.106525,9943920,0.000000,0.000000,0.409834,0.339416,-0.097741,-0.266217,-1.469140,1.111595,1.484726,21.503464,22.574126,0.952571,7766862.450000,-2.884041,DELL
2020-03-16 00:00:00-04:00,13.498935,15.872121,13.498935,14.900641,10100379,0.000000,0.000000,0.291540,0.299602,-0.177057,-0.303115,-1.927589,1.348540,1.957770,19.811471,21.947476,0.902676,8565917.600000,0.096055,DELL
2020-03-20 00:00:00-04:00,15.192087,17.065654,14.812748,15.030175,13518799,0.000000,0.000000,0.468567,0.355856,0.008693,-0.233546,-2.134956,1.555220,2.117617,17.819013,21.236816,0.839062,9595547.450000,2.989430,DELL
2020-03-26 00:00:00-04:00,18.476611,19.845934,18.273063,19.679396,6317941,0.000000,0.000000,0.851493,0.554607,0.309326,0.073700,-1.094348,1.654975,1.973646,17.140134,20.819080,0.823290,9403811.350000,-1.576528,DELL
2020-04-01 00:00:00-04:00,17.463500,17.976995,16.889863,17.070282,4866207,0.000000,0.000000,0.394543,0.454068,-0.132581,0.127062,-0.648832,1.577530,1.524844,16.839207,20.388206,0.825929,8479835.700000,0.431073,DELL
2020-04-07 00:00:00-04:00,18.467356,18.865200,17.648539,17.750313,7205396,0.000000,0.000000,0.544200,0.487696,0.039837,0.329061,-0.463739,1.453585,1.252425,16.723555,19.947987,0.838358,7739714.050000,0.945218,DELL
2020-04-14 00:00:00-04:00,19.054876,19.591502,18.874458,19.124268,5004120,0.000000,0.000000,0.674027,0.544026,0.077404,0.064092,-0.014205,1.322368,1.024484,17.322633,19.651547,0.881490,6792032.800000,-0.132939,DELL
2020-04-20 00:00:00-04:00,18.661654,19.318560,18.573760,18.948473,4069510,0.000000,0.000000,0.546112,0.530700,-0.009192,0.029146,0.165238,1.158947,0.791280,18.233511,19.283032,0.945573,5625506.450000,-0.506937,DELL
2020-04-24 00:00:00-04:00,18.194421,18.495117,17.810456,18.360960,3493788,0.000000,0.000000,0.530007,0.503238,-0.031006,0.089188,-0.007590,1.094442,0.815761,18.235361,18.778418,0.971081,5267416.750000,1.268067,DELL
2020-04-30 00:00:00-04:00,19.892194,20.091115,19.586872,19.748785,3432231,0.000000,0.000000,0.707297,0.573983,0.075586,0.027190,0.260705,0.994207,0.750646,18.515471,18.367344,1.008065,5091504.050000,-1.023667,DELL
2020-05-06 00:00:00-04:00,18.781935,19.027118,18.601518,18.731049,2265201,0.000000,0.000000,0.470291,0.509141,-0.051534,-0.014842,0.152924,0.944255,0.734976,18.755334,18.016038,1.041035,4541017.350000,0.862256,DELL
2020-05-12 00:00:00-04:00,20.142005,20.257658,19.545238,19.545238,4281805,0.000000,0.000000,0.525585,0.545047,0.043467,0.090323,0.343563,0.884815,0.716953,18.923725,18.003826,1.051095,4054554.500000,0.799934,DELL
2020-05-18 00:00:00-04:00,19.832058,20.530597,19.684023,20.253033,3665439,0.000000,0.000000,0.728369,0.586372,0.036213,0.071989,0.341260,0.921606,0.922083,19.033363,18.032785,1.055487,3887589.250000,-0.356394,DELL
2020-05-22 00:00:00-04:00,20.077240,20.262283,19.378699,19.924578,5418450,0.000000,0.000000,0.428529,0.543066,-0.016218,0.062146,0.449749,0.883723,0.854927,19.528586,18.320436,1.065946,3703764.900000,3.439245,DELL
2020-05-29 00:00:00-04:00,22.667849,23.130459,22.205240,22.963919,23420102,0.000000,0.000000,0.906025,0.711279,0.152542,0.137228,0.732801,0.939776,1.086088,19.948173,18.846885,1.058433,4872303.800000,-0.216584,DELL
2020-06-04 00:00:00-04:00,22.408795,22.778882,22.274638,22.760378,5245812,0.000000,0.000000,0.763837,0.681625,-0.008864,0.175346,0.986818,0.830065,0.683952,20.764678,19.395447,1.070595,5530733.350000,0.105889,DELL
2020-06-10 00:00:00-04:00,23.162846,23.236863,22.649349,22.848272,2883540,0.000000,0.000000,0.476929,0.624137,0.003862,0.105911,1.068863,0.813588,0.720595,21.472007,19.776359,1.085741,5988508.800000,-0.972314,DELL
2020-06-16 00:00:00-04:00,22.445800,22.529070,21.802774,22.057209,3159957,0.000000,0.000000,0.451548,0.551290,-0.034622,0.046302,0.645153,0.865565,0.884871,21.922357,20.129793,1.089050,6145391.950000,0.326016,DELL
2020-06-22 00:00:00-04:00,22.487432,22.788128,22.131224,22.339397,3595003,0.000000,0.000000,0.545663,0.564007,0.012794,-0.017497,0.506044,0.808378,0.735160,22.292213,20.434467,1.090912,6193020.150000,2.266179,DELL
2020-06-26 00:00:00-04:00,23.690215,24.481276,23.500545,24.171328,10050659,0.000000,0.000000,0.708525,0.647172,0.082005,0.011421,0.759480,0.942596,1.122210,22.771245,20.828703,1.093263,7077575.200000,0.736178,DELL
2020-07-02 00:00:00-04:00,25.517524,25.785839,24.851367,24.865246,3671556,0.000000,0.000000,0.621876,0.650260,0.028708,0.146055,1.008830,0.920690,0.939011,23.238480,21.366347,1.087621,7037335.900000,-0.030149,DELL
2020-07-09 00:00:00-04:00,25.165942,25.165942,24.518289,24.837488,2747008,0.000000,0.000000,0.537744,0.618102,-0.001116,0.132223,0.927690,0.827077,0.689098,23.544958,21.877253,1.076230,6579738.000000,-0.564921,DELL
2020-07-15 00:00:00-04:00,24.374880,24.698707,24.129697,24.370255,3846166,0.000000,0.000000,0.458619,0.564461,-0.018812,-0.007910,0.657695,0.776604,0.652436,24.057298,22.282036,1.079672,6353977.500000,4.991815,DELL
2020-07-21 00:00:00-04:00,28.542987,28.913075,28.242290,28.246918,5450018,0.000000,0.000000,0.841230,0.735614,0.159074,0.111394,1.310367,0.990246,1.131311,25.209889,22.984277,1.096832,9080939.700000,-0.046715,DELL
2020-07-27 00:00:00-04:00,28.149771,28.376449,27.964726,28.200659,2799687,0.000000,0.000000,0.669015,0.703971,-0.001638,0.151275,1.436353,0.899695,0.771680,26.113828,23.692346,1.102205,6886796.050000,-0.581025,DELL
2020-07-31 00:00:00-04:00,27.590018,27.719549,27.062643,27.677914,3420985,0.000000,0.000000,0.515817,0.631961,-0.018537,0.155689,1.130378,0.839126,0.696203,26.606969,24.279675,1.095854,6432266.150000,0.617452,DELL
2020-08-06 00:00:00-04:00,27.876832,28.330190,27.714921,28.196033,3726208,0.000000,0.000000,0.711927,0.661283,0.018720,0.009607,0.983643,0.756999,0.574848,27.243288,24.879864,1.094993,6376450.000000,0.537775,DELL
2020-08-12 00:00:00-04:00,28.728032,28.815928,28.357945,28.603128,1955046,0.000000,0.000000,0.741230,0.675583,0.014438,0.005039,0.899183,0.710763,0.579259,28.067195,25.363383,1.106603,6292242.400000,-1.178061,DELL
2020-08-18 00:00:00-04:00,27.580762,27.923094,27.580762,27.765806,1631276,0.000000,0.000000,0.424282,0.559642,-0.029274,0.005529,0.572314,0.669250,0.525015,28.002430,25.724126,1.088567,3202623.050000,1.064502,DELL
2020-08-24 00:00:00-04:00,28.635512,28.774295,28.293181,28.478224,2523467,0.000000,0.000000,0.775183,0.626780,0.025658,0.020557,0.454005,0.640729,0.574661,27.921242,26.173967,1.066756,3058238.900000,3.357324,DELL
2020-08-28 00:00:00-04:00,30.314788,31.281641,29.977083,30.629360,17972452,0.000000,0.000000,0.905521,0.742815,0.075536,0.070839,0.648540,0.785128,1.107170,28.230264,26.745104,1.055530,3969755.050000,-0.394784,DELL
2020-09-03 00:00:00-04:00,31.050328,31.304762,29.792030,30.319405,4005387,0.000000,0.000000,0.522954,0.630685,-0.010119,0.093974,0.975199,0.871375,1.186083,28.787708,27.366296,1.051940,4288996.300000,-0.053089,DELL
2020-09-10 00:00:00-04:00,31.031820,31.142847,30.088098,30.273144,3963757,0.000000,0.000000,0.504630,0.588687,-0.001526,0.096882,0.851327,0.985276,1.255633,29.136516,27.815304,1.047499,4767054.150000,0.906182,DELL
2020-09-16 00:00:00-04:00,31.304767,31.716488,31.147481,31.165983,4367433,0.000000,0.000000,0.684845,0.638404,0.029493,0.084339,0.862487,0.902213,0.849723,29.796428,28.302617,1.052780,4958780.450000,-0.543510,DELL
2020-09-22 00:00:00-04:00,30.587723,30.684872,30.055725,30.675621,2148794,0.000000,0.000000,0.511807,0.579729,-0.015734,-0.000904,0.665041,0.892340,0.848565,30.333286,28.780955,1.053936,5978742.500000,0.518415,DELL
2020-09-28 00:00:00-04:00,30.906922,31.290886,30.749633,31.138224,3783622,0.000000,0.000000,0.725941,0.609531,0.015080,0.049259,0.510328,0.863106,0.798846,30.624730,29.145121,1.050767,5051797.450000,-0.080388,DELL
2020-10-02 00:00:00-04:00,30.481324,31.286263,30.402681,31.068840,1975565,0.000000,0.000000,0.505245,0.577765,-0.002228,0.004638,0.530830,0.838504,0.783531,30.724886,29.376426,1.045903,4607290.400000,0.827556,DELL
2020-10-08 00:00:00-04:00,31.226123,32.021811,31.198366,31.762749,4895013,0.000000,0.000000,0.713129,0.621738,0.022335,0.034504,0.511580,0.801081,0.734540,30.971919,29.662688,1.044137,4462294.650000,1.149194,DELL
2020-10-14 00:00:00-04:00,32.729605,33.053431,32.512178,32.683346,2077372,0.000000,0.000000,0.854903,0.683377,0.028983,0.080771,0.642255,0.750173,0.649521,31.228435,30.023615,1.040129,4176150.450000,-0.764670,DELL
2020-10-20 00:00:00-04:00,32.442792,32.563070,32.091209,32.109711,1474620,0.000000,0.000000,0.445131,0.597117,-0.017551,0.025410,0.584910,0.723937,0.633136,31.560588,30.346609,1.040004,2993100.200000,-2.984219,DELL
2020-10-26 00:00:00-04:00,31.156732,31.221497,29.579235,29.949324,3910486,0.000000,0.000000,0.080624,0.363324,-0.067281,-0.040605,0.243201,0.816590,1.009462,31.734530,30.612055,1.036668,2927359.900000,-2.537984,DELL
2020-10-30 00:00:00-04:00,27.960101,28.159024,27.238431,27.876831,3561265,0.000000,0.000000,0.031985,0.253654,-0.069200,-0.129819,-0.585446,0.832301,0.916347,31.139151,30.665995,1.015429,3041241.450000,2.362237,DELL
2020-11-05 00:00:00-05:00,29.236906,29.884559,29.144385,29.842924,3003301,0.000000,0.000000,0.734522,0.475877,0.070528,-0.080399,-0.652349,0.860117,0.948505,30.607614,30.702911,0.996896,2659298.200000,0.198998,DELL
2020-11-11 00:00:00-05:00,30.194501,30.194501,29.639373,30.014086,1970830,0.000000,0.000000,0.738752,0.495128,0.005736,-0.056702,-0.380821,0.830182,0.798647,30.133903,30.677283,0.982287,2698580.600000,1.660571,DELL
2020-11-17 00:00:00-05:00,30.920801,31.549952,30.791271,31.392662,1966094,0.000000,0.000000,0.884119,0.614557,0.045931,0.117957,-0.002725,0.819552,0.795016,29.824880,30.704392,0.971356,2752127.800000,0.857989,DELL
2020-11-23 00:00:00-05:00,31.734995,32.308629,31.707238,32.095829,2931286,0.000000,0.000000,0.875659,0.658909,0.022399,0.123563,0.334054,0.778638,0.697875,29.877848,30.781185,0.970653,2781170.350000,-0.207941,DELL
2020-11-30 00:00:00-05:00,32.493677,32.576947,31.462057,31.933918,4739935,0.000000,0.000000,0.513921,0.597479,-0.005045,0.074564,0.512320,0.812424,0.857767,30.652256,30.884162,0.992491,3263075.600000,1.748107,DELL
2020-12-04 00:00:00-05:00,32.863755,33.437392,32.683340,33.354122,5061337,0.000000,0.000000,0.849655,0.699395,0.044474,0.090607,0.683691,0.788219,0.761011,31.468068,31.080863,1.012458,3799317.300000,0.035228,DELL
2020-12-10 00:00:00-05:00,32.822130,33.418897,32.526060,33.381889,4902116,0.000000,0.000000,0.670355,0.647256,0.000832,0.053430,0.710354,0.831546,0.880563,32.106930,31.236485,1.027866,4275441.700000,0.951295,DELL
2020-12-16 00:00:00-05:00,34.209943,34.367233,34.071163,34.172935,3201982,0.000000,0.000000,0.798511,0.687344,0.023697,0.065177,0.790061,0.760067,0.637082,32.706934,31.433464,1.040513,4481856.950000,-0.693842,DELL
2020-12-22 00:00:00-05:00,34.094301,34.172944,33.562302,33.645569,2565492,0.000000,0.000000,0.437450,0.592597,-0.015433,0.031338,0.721251,0.790474,0.796771,33.160291,31.615824,1.048851,4818983.450000,-0.719837,DELL
2020-12-29 00:00:00-05:00,33.742712,34.103550,33.007165,33.076557,8200972,0.000000,0.000000,0.232547,0.509973,-0.016912,-0.005148,0.527847,0.777306,0.785225,33.442714,31.702702,1.054885,4767261.300000,1.166485,DELL
2021-01-05 00:00:00-05:00,33.261604,34.223832,33.076561,33.983273,4051555,0.000000,0.000000,0.613914,0.584723,0.027412,0.014221,0.436996,0.808247,0.892795,33.620587,31.834269,1.056113,4824468.400000,1.242022,DELL
2021-01-11 00:00:00-05:00,35.283203,35.546888,34.987133,34.987133,2937402,0.000000,0.000000,0.587255,0.617349,0.029540,0.037164,0.653397,0.830718,0.871880,34.021207,32.260517,1.054577,4750836.000000,-0.762914,DELL
2021-01-15 00:00:00-05:00,33.839870,34.649437,33.710341,34.353367,6529052,0.000000,0.000000,0.510457,0.535576,-0.018115,0.017399,0.422336,0.983488,1.222881,34.109335,32.747829,1.041575,5686383.300000,0.790228,DELL
2021-01-22 00:00:00-05:00,35.070409,35.241574,34.709571,35.130547,2249417,0.000000,0.000000,0.546555,0.565613,0.022623,0.036157,0.539644,0.935297,0.949558,34.371404,33.202852,1.035194,5650020.900000,-0.999117,DELL
2021-01-28 00:00:00-05:00,34.159064,34.783588,33.714959,34.196075,5227858,0.000000,0.000000,0.313482,0.493407,-0.026600,-0.031700,0.345796,0.978333,1.053288,34.574026,33.568128,1.029966,5401630.050000,1.811029,DELL
2021-02-03 00:00:00-05:00,35.505255,36.236178,35.505255,35.967865,2721754,0.000000,0.000000,0.764999,0.605375,0.051813,0.091534,0.369263,1.011571,1.083110,34.805793,33.849857,1.028240,5182291.650000,0.841467,DELL
2021-02-09 00:00:00-05:00,36.684912,36.976355,36.453607,36.819069,8452332,0.000000,0.000000,0.760001,0.640026,0.023666,0.032966,0.713272,0.894289,0.714977,35.157144,34.229659,1.027096,5525652.850000,-0.077596,DELL
2021-02-16 00:00:00-05:00,37.364945,37.429713,36.300944,36.749676,6170952,0.000000,0.000000,0.562828,0.618727,-0.001885,0.044713,0.750970,0.889104,0.838133,35.690995,34.587533,1.031903,4991966.250000,0.692014,DELL
2021-02-22 00:00:00-05:00,37.318689,37.924707,36.795942,37.364948,5745968,0.000000,0.000000,0.798096,0.660319,0.016742,0.092224,0.736792,0.894879,0.908650,36.055067,34.913488,1.032697,4829884.300000,0.155085,DELL
2021-02-26 00:00:00-05:00,37.323315,38.484465,37.008740,37.503731,6943776,0.000000,0.000000,0.591326,0.615907,0.003714,0.018339,0.683810,1.009634,1.215449,36.598634,35.239535,1.038567,5103835.350000,0.792683,DELL
2021-03-04 00:00:00-05:00,38.590869,39.044225,37.674903,38.304050,5422791,0.000000,0.000000,0.596930,0.635256,0.021340,0.041510,0.813087,1.001895,1.076952,37.302725,35.581496,1.048374,5158744.000000,2.253256,DELL
2021-03-10 00:00:00-05:00,40.214621,40.760501,40.131351,40.561577,4408866,0.000000,0.000000,0.865365,0.742677,0.058937,0.100264,1.106916,1.009104,1.021496,37.908281,36.066773,1.051058,5045543.150000,0.641812,DELL
2021-03-16 00:00:00-04:00,41.403530,41.537686,40.829896,41.209232,5880329,0.000000,0.000000,0.836730,0.758360,0.015967,0.090464,1.344286,0.915520,0.759667,38.769890,36.674456,1.057136,5018453.850000,-0.874165,DELL
2021-03-22 00:00:00-04:00,40.445924,40.839143,40.214619,40.408916,6212385,0.000000,0.000000,0.385990,0.603569,-0.019421,0.056100,1.176875,0.943844,0.876486,39.553550,37.211175,1.062948,5555030.950000,0.803826,DELL
2021-03-26 00:00:00-04:00,40.094347,41.172226,39.881547,41.167603,5169063,0.000000,0.000000,0.686828,0.630305,0.018775,0.045588,0.841937,0.992628,1.059460,40.110531,37.639088,1.065662,5441613.050000,0.041939,DELL
2021-04-01 00:00:00-04:00,40.839147,41.324887,40.751249,41.209232,3805720,0.000000,0.000000,0.660396,0.616960,0.001011,0.002927,0.765971,0.901721,0.755002,40.615469,38.144350,1.064783,5287127.100000,1.795599,DELL
2021-04-08 00:00:00-04:00,42.698832,42.967145,41.907768,42.828362,6963309,0.000000,0.000000,0.901744,0.709029,0.039291,0.050732,0.902368,0.886624,0.863427,41.038755,38.684399,1.060861,5286969.250000,0.062619,DELL
2021-04-14 00:00:00-04:00,42.870002,43.258593,42.814489,42.883881,5620682,0.000000,0.000000,0.635146,0.668020,0.001296,0.073538,1.036224,0.823372,0.687464,41.425960,39.405514,1.051273,5045375.350000,4.933012,DELL
2021-04-20 00:00:00-04:00,47.856926,47.889310,46.792925,46.945587,5472510,0.000000,0.000000,0.728847,0.751276,0.094714,0.145502,1.836458,1.098943,1.374239,42.602606,40.251164,1.058419,6268033.600000,-0.463053,DELL
2021-04-26 00:00:00-04:00,46.931709,47.061238,46.334942,46.436718,5005304,0.000000,0.000000,0.533243,0.683972,-0.010839,0.121815,1.828214,0.997056,0.915696,43.912021,41.038340,1.070024,6234502.450000,-0.951149,DELL
2021-04-30 00:00:00-04:00,46.085136,46.131395,45.405099,45.488369,2448888,0.000000,0.000000,0.310239,0.585997,-0.020423,0.052220,1.437486,0.917559,0.775618,44.939708,41.778700,1.075661,5995088.800000,0.726006,DELL
2021-05-06 00:00:00-04:00,45.599394,46.182282,45.220054,46.154522,3599936,0.000000,0.000000,0.625719,0.609031,0.014645,-0.016269,0.998543,0.922321,0.892451,45.622982,42.414140,1.075655,5712298.750000,-2.848926,DELL
2021-05-12 00:00:00-04:00,44.877713,45.099767,43.471384,43.526897,4925595,0.000000,0.000000,0.193714,0.430699,-0.056931,-0.063688,0.604076,1.025125,1.251599,46.087674,43.025709,1.071166,5829702.200000,1.832164,DELL
2021-05-18 00:00:00-04:00,45.687286,45.812191,45.247808,45.405094,1869220,0.000000,0.000000,0.528444,0.531904,0.043150,-0.012774,0.426863,0.975325,0.918436,45.766854,43.530046,1.051385,3739861.100000,0.943884,DELL
2021-05-24 00:00:00-04:00,45.941720,46.566244,45.863077,46.325687,3656364,0.000000,0.000000,0.713401,0.578530,0.020275,0.037505,0.394030,0.978136,0.947593,45.543182,43.922431,1.036900,3398088.200000,-0.709419,DELL
2021-05-28 00:00:00-04:00,45.650284,46.136024,44.058908,45.631779,6509124,0.000000,0.000000,0.408943,0.524923,-0.014979,-0.010433,0.382798,0.991422,1.090705,45.521209,44.290113,1.027796,3872407.200000,2.281731,DELL
2021-06-04 00:00:00-04:00,47.213899,47.912438,47.084370,47.893936,4336851,0.000000,0.000000,0.731576,0.624965,0.049574,0.051814,0.641065,1.069623,1.175454,45.899624,44.861435,1.023142,4150274.600000,0.112452,DELL
2021-06-10 00:00:00-04:00,48.065104,48.398181,47.870806,48.014217,3439925,0.000000,0.000000,0.678593,0.619499,0.002511,0.052530,0.800445,0.957477,0.783444,46.405024,45.441732,1.021198,3727657.950000,-0.502485,DELL
2021-06-16 00:00:00-04:00,47.514598,47.838424,47.186144,47.533100,3290767,0.000000,0.000000,0.427842,0.572558,-0.010020,0.031006,0.682030,0.903957,0.732000,46.889839,45.962261,1.020181,3918230.000000,-1.530168,DELL
2021-06-22 00:00:00-04:00,46.260922,46.260922,45.798311,46.149895,2206998,0.000000,0.000000,0.347719,0.470695,-0.029100,-0.010219,0.196424,0.906749,0.795975,46.981437,46.207999,1.016738,4152474.450000,-0.005103,DELL
2021-06-28 00:00:00-04:00,46.029617,46.353443,45.950974,46.145267,7946652,0.000000,0.000000,0.473060,0.477062,-0.000100,-0.040035,-0.021077,0.787088,0.546981,46.982362,46.318840,1.014325,4477072.450000,-0.223341,DELL
2021-07-02 00:00:00-04:00,45.867706,46.122141,45.289445,45.969479,4022750,0.000000,0.000000,0.447037,0.470788,-0.003810,-0.032801,-0.075859,0.850557,0.846868,46.776501,46.255278,1.011268,4533875.200000,0.478624,DELL
2021-07-09 00:00:00-04:00,45.937098,46.658767,45.900087,46.376575,5137100,0.000000,0.000000,0.614375,0.510771,0.008856,0.017044,-0.116000,0.861306,0.875400,46.374262,46.210775,1.003538,4755827.800000,-3.550247,DELL
2021-07-15 00:00:00-04:00,42.994899,43.355733,42.666445,43.318726,5192147,0.000000,0.000000,0.206702,0.343200,-0.065935,-0.054905,-0.659556,0.952069,1.057020,45.578573,46.074768,0.989231,5185034.200000,1.248762,DELL
2021-07-21 00:00:00-04:00,44.271701,44.734311,44.003388,44.507633,3306156,0.000000,0.000000,0.647967,0.461261,0.027446,-0.034715,-0.730847,0.985602,1.059079,45.087513,45.869740,0.982947,5185852.950000,-0.051628,DELL
2021-07-27 00:00:00-04:00,44.234695,44.586278,43.924747,44.456749,1734859,0.000000,0.000000,0.557014,0.459763,-0.001143,-0.034074,-0.489558,0.876747,0.721864,44.798381,45.854103,0.976977,4289242.850000,0.100255,DELL
2021-08-02 00:00:00-04:00,44.910109,44.933238,44.405863,44.544647,2405876,0.000000,0.000000,0.513876,0.469703,0.001977,0.026984,-0.319365,0.786606,0.593304,44.466691,45.795259,0.970989,3445864.200000,1.323238,DELL
2021-08-06 00:00:00-04:00,45.511495,45.715043,45.368087,45.585514,1464163,0.000000,0.000000,0.708705,0.554669,0.023367,0.060939,-0.028098,0.754362,0.593936,44.364686,45.748258,0.969757,3079724.700000,1.208102,DELL
2021-08-12 00:00:00-04:00,46.459853,46.631017,46.075885,46.496861,2042450,0.000000,0.000000,0.870798,0.626348,0.019992,0.041015,0.240198,0.723475,0.628509,44.824288,45.709584,0.980632,2424619.700000,-2.269980,DELL
2021-08-18 00:00:00-04:00,45.058136,45.381962,44.845336,44.854588,1565970,0.000000,0.000000,0.206926,0.451234,-0.035320,0.001756,0.162821,0.728123,0.708710,45.233929,45.547856,0.993108,2015015.050000,2.401601,DELL
2021-08-24 00:00:00-04:00,46.723527,46.857683,46.210034,46.603249,4843912,0.000000,0.000000,0.738568,0.598988,0.038985,0.034398,0.224816,0.766048,0.810795,45.477494,45.373082,1.002301,2234244.900000,-1.564073,DELL
2021-08-30 00:00:00-04:00,45.132154,45.826069,44.595528,45.405094,5722687,0.000000,0.000000,0.406431,0.485676,-0.025710,-0.002743,0.201805,0.963148,1.344829,45.780966,45.325711,1.010044,3098211.750000,-0.485113,DELL
2021-09-03 00:00:00-04:00,44.905475,45.331077,44.826832,44.937859,5029966,0.000000,0.000000,0.376162,0.458968,-0.010291,-0.025188,-0.054096,0.861579,0.809243,45.681967,45.236520,1.009847,3585927.500000,-1.020164,DELL
2021-09-10 00:00:00-04:00,44.840716,44.956371,43.957134,44.058907,4062407,0.000000,0.000000,0.342331,0.416429,-0.019559,-0.033097,-0.296820,0.875989,0.902637,45.328533,45.064429,1.005861,4005485.950000,3.253084,DELL
2021-09-16 00:00:00-04:00,46.358065,46.996467,46.205407,46.908573,5478035,0.000000,0.000000,0.751656,0.593984,0.064679,-0.001477,0.093351,0.973900,1.100732,45.414347,45.085246,1.007300,5019765.800000,-1.011758,DELL
2021-09-22 00:00:00-04:00,46.136021,46.214664,45.303325,45.923222,5756425,0.000000,0.000000,0.463952,0.522864,-0.021006,0.026046,0.225837,1.081012,1.257124,45.516814,45.176565,1.007532,5758466.900000,2.576206,DELL
2021-09-28 00:00:00-04:00,48.203888,48.888549,48.125241,48.708130,4103643,0.000000,0.000000,0.851260,0.662485,0.060643,0.109600,0.722055,1.118247,1.138461,45.933625,45.588473,1.007571,5877073.800000,-0.020690,DELL
2021-10-04 00:00:00-04:00,49.059706,49.300263,48.305654,48.684994,4091805,0.000000,0.000000,0.629785,0.628629,-0.000475,0.080049,0.891835,1.121869,1.119490,46.674262,45.924975,1.016315,5864890.550000,-0.074225,DELL
2021-10-08 00:00:00-04:00,49.721237,49.915534,48.231637,48.601723,5286654,0.000000,0.000000,0.455368,0.583538,-0.001710,0.041539,0.911424,1.117305,1.160308,47.623074,46.279334,1.029035,5819847.000000,0.389201,DELL
2021-10-14 00:00:00-04:00,48.222386,49.240128,48.190005,49.036579,3618679,0.000000,0.000000,0.642140,0.598854,0.008947,0.020408,0.689420,1.077628,1.051718,48.096323,46.555974,1.033086,5171173.850000,2.416879,DELL
2021-10-20 00:00:00-04:00,51.432899,51.798361,51.220100,51.641075,7434461,0.000000,0.000000,0.895339,0.717550,0.053113,0.072953,1.075492,1.021589,0.901762,48.993555,46.972322,1.043030,4924381.100000,-0.643028,DELL
2021-10-26 00:00:00-04:00,52.099056,52.205456,50.951785,50.984165,5858824,0.000000,0.000000,0.426022,0.597246,-0.012721,0.044645,1.292016,1.059669,1.098088,49.763568,47.429935,1.049202,5197552.850000,0.567527,DELL
2021-11-01 00:00:00-04:00,50.586320,51.613313,50.586320,51.585556,6635002,0.000000,0.000000,0.619929,0.612101,0.011795,0.074795,1.012317,1.060590,1.076756,50.215305,47.896893,1.048404,5782547.350000,-0.135969,DELL
2021-11-05 00:00:00-04:00,50.026621,51.505240,49.825820,51.441349,7625100,0.000000,0.000000,0.623329,0.577144,-0.002795,0.023454,0.669122,1.298254,1.608494,50.492409,48.184173,1.047904,7080474.050000,-0.119522,DELL
2021-11-11 00:00:00-05:00,51.779052,52.189781,51.094507,51.286179,3695300,0.000000,0.000000,0.547061,0.556487,-0.003016,-0.032104,0.629071,1.266800,1.300979,51.051024,48.678893,1.048730,7167117.050000,-0.136887,DELL
2021-11-17 00:00:00-05:00,51.934227,52.208044,51.067134,51.112770,3566600,0.000000,0.000000,0.427331,0.534385,-0.003381,0.003706,0.567540,1.185441,1.070157,51.187823,49.230363,1.039761,7053145.900000,-1.024034,DELL
2021-11-23 00:00:00-05:00,50.172659,50.400841,49.469858,49.898838,4646700,0.000000,0.000000,0.209109,0.456931,-0.023750,-0.009601,0.210857,1.147573,1.046040,50.851518,49.670124,1.023785,6448106.750000,1.431635,DELL
2021-11-30 00:00:00-05:00,52.509234,52.801306,50.857198,51.541744,9760600,0.000000,0.000000,0.511556,0.534117,0.032925,0.006954,0.406234,1.365990,1.650114,51.058003,50.092551,1.019273,6588110.000000,1.523458,DELL
2021-12-06 00:00:00-05:00,53.622772,54.124772,53.066008,53.622772,5165000,0.000000,0.000000,0.734993,0.613339,0.040375,0.036155,0.634144,1.368066,1.429736,51.484247,50.543760,1.018607,5812005.000000,-0.767244,DELL
2021-12-10 00:00:00-05:00,52.627896,53.002115,52.125897,52.573132,3037400,0.000000,0.000000,0.438941,0.547325,-0.019575,0.046892,0.675090,1.267678,1.103659,51.855727,50.907009,1.018636,5704735.000000,-1.879201,DELL
2021-12-16 00:00:00-05:00,51.340946,51.514363,50.154400,50.190910,2863300,0.000000,0.000000,0.323536,0.441195,-0.045312,-0.021182,0.056153,1.321026,1.340585,51.672268,51.039618,1.012395,5392410.000000,0.262548,DELL
2021-12-22 00:00:00-05:00,50.492107,50.884580,50.053998,50.537743,3787400,0.000000,0.000000,0.514770,0.474335,0.006910,-0.031146,-0.268297,1.294166,1.248443,51.596968,51.142919,1.008878,5228245.000000,1.184845,DELL
